Entity,Code,Year,Gas production (TWh)
Morocco,MAR,1980,0.768
Morocco,MAR,1981,0.983
Morocco,MAR,1982,0.921
Morocco,MAR,1983,0.983
Morocco,MAR,1984,0.614
Morocco,MAR,1985,0.921
Morocco,MAR,1986,0.921
Morocco,MAR,1987,0.645
Morocco,MAR,1988,0.645
Morocco,MAR,1989,0.645
Morocco,MAR,1990,0.614
Morocco,MAR,1991,0.422
Morocco,MAR,1992,0.26
Morocco,MAR,1993,0.325
Morocco,MAR,1994,0.326
Morocco,MAR,1995,0.218
Morocco,MAR,1996,0.218
Morocco,MAR,1997,0.542
Morocco,MAR,1998,0.542
Morocco,MAR,1999,0.434
Morocco,MAR,2000,0.542
Morocco,MAR,2001,0.542
Morocco,MAR,2002,0.542
Morocco,MAR,2003,0.542
Morocco,MAR,2004,0.434
Morocco,MAR,2005,0.495
Morocco,MAR,2006,0.723
Morocco,MAR,2007,0.693
Morocco,MAR,2008,0.662
Morocco,MAR,2009,0.662
Morocco,MAR,2010,0.751
Morocco,MAR,2011,0.643
Morocco,MAR,2012,0.847
Morocco,MAR,2013,1.04
Morocco,MAR,2014,1.04
Morocco,MAR,2015,1.008
Morocco,MAR,2016,0.922
Mozambique,MOZ,1980,0
Mozambique,MOZ,1981,0
Mozambique,MOZ,1982,0
Mozambique,MOZ,1983,0
Mozambique,MOZ,1984,0
Mozambique,MOZ,1985,0
Mozambique,MOZ,1986,0
Mozambique,MOZ,1987,0
Mozambique,MOZ,1988,0
Mozambique,MOZ,1989,0
Mozambique,MOZ,1990,0
Mozambique,MOZ,1991,0
Mozambique,MOZ,1992,0
Mozambique,MOZ,1993,0
Mozambique,MOZ,1994,0
Mozambique,MOZ,1995,0
Mozambique,MOZ,1996,0
Mozambique,MOZ,1997,0
Mozambique,MOZ,1998,0.651
Mozambique,MOZ,1999,0.651
Mozambique,MOZ,2000,0.651
Mozambique,MOZ,2001,0.651
Mozambique,MOZ,2002,0.651
Mozambique,MOZ,2003,0.868
Mozambique,MOZ,2004,12.581
Mozambique,MOZ,2005,23.969
Mozambique,MOZ,2006,27.982
Mozambique,MOZ,2007,28.633
Mozambique,MOZ,2008,33.745
Mozambique,MOZ,2009,30.76
Mozambique,MOZ,2010,35.811
Mozambique,MOZ,2011,43.845
Mozambique,MOZ,2012,56.126
Mozambique,MOZ,2013,60.603
Mozambique,MOZ,2014,64.275
Mozambique,MOZ,2015,65.366
Mozambique,MOZ,2016,66.456
Myanmar,MMR,1900,0
Myanmar,MMR,1901,0
Myanmar,MMR,1902,0
Myanmar,MMR,1903,0
Myanmar,MMR,1904,0
Myanmar,MMR,1905,0
Myanmar,MMR,1906,0
Myanmar,MMR,1907,0
Myanmar,MMR,1908,0
Myanmar,MMR,1909,0
Myanmar,MMR,1910,0
Myanmar,MMR,1911,0
Myanmar,MMR,1912,0
Myanmar,MMR,1913,0
Myanmar,MMR,1914,0
Myanmar,MMR,1915,0
Myanmar,MMR,1916,0
Myanmar,MMR,1917,0
Myanmar,MMR,1918,0
Myanmar,MMR,1919,0
Myanmar,MMR,1920,0
Myanmar,MMR,1921,0
Myanmar,MMR,1922,0
Myanmar,MMR,1923,0
Myanmar,MMR,1924,0
Myanmar,MMR,1925,0
Myanmar,MMR,1926,0
Myanmar,MMR,1927,0
Myanmar,MMR,1928,0
Myanmar,MMR,1929,0
Myanmar,MMR,1930,0
Myanmar,MMR,1931,0
Myanmar,MMR,1932,0
Myanmar,MMR,1933,0
Myanmar,MMR,1934,0
Myanmar,MMR,1935,0
Myanmar,MMR,1936,0
Myanmar,MMR,1937,0
Myanmar,MMR,1938,0
Myanmar,MMR,1939,0
Myanmar,MMR,1940,0
Myanmar,MMR,1941,0
Myanmar,MMR,1942,0
Myanmar,MMR,1943,0
Myanmar,MMR,1944,0
Myanmar,MMR,1945,0
Myanmar,MMR,1946,0
Myanmar,MMR,1947,0
Myanmar,MMR,1948,0
Myanmar,MMR,1949,0
Myanmar,MMR,1950,0.024
Myanmar,MMR,1951,0.024
Myanmar,MMR,1952,0.036
Myanmar,MMR,1953,0.06
Myanmar,MMR,1954,0.06
Myanmar,MMR,1955,0.072
Myanmar,MMR,1956,0.084
Myanmar,MMR,1957,0.072
Myanmar,MMR,1958,0.108
Myanmar,MMR,1959,0.06
Myanmar,MMR,1960,0.253
Myanmar,MMR,1961,0.108
Myanmar,MMR,1962,0.217
Myanmar,MMR,1963,0.193
Myanmar,MMR,1964,0.12
Myanmar,MMR,1965,0.12
Myanmar,MMR,1966,0.132
Myanmar,MMR,1967,0.084
Myanmar,MMR,1968,0.145
Myanmar,MMR,1969,0.205
Myanmar,MMR,1970,0.074
Myanmar,MMR,1971,0.142
Myanmar,MMR,1972,0.152
Myanmar,MMR,1973,0.184
Myanmar,MMR,1974,1.648
Myanmar,MMR,1975,1.768
Myanmar,MMR,1976,2.456
Myanmar,MMR,1977,2.26
Myanmar,MMR,1978,2.653
Myanmar,MMR,1979,2.653
Myanmar,MMR,1980,3.439
Myanmar,MMR,1981,4.126
Myanmar,MMR,1982,4.421
Myanmar,MMR,1983,5.895
Myanmar,MMR,1984,6.288
Myanmar,MMR,1985,9.039
Myanmar,MMR,1986,10.513
Myanmar,MMR,1987,11.692
Myanmar,MMR,1988,10.218
Myanmar,MMR,1989,10.709
Myanmar,MMR,1990,8.351
Myanmar,MMR,1991,8.45
Myanmar,MMR,1992,8.548
Myanmar,MMR,1993,10.808
Myanmar,MMR,1994,14.05
Myanmar,MMR,1995,16.113
Myanmar,MMR,1996,15.72
Myanmar,MMR,1997,14.836
Myanmar,MMR,1998,17.292
Myanmar,MMR,1999,16.899
Myanmar,MMR,2000,33.405
Myanmar,MMR,2001,68.775
Myanmar,MMR,2002,82.53
Myanmar,MMR,2003,94.32
Myanmar,MMR,2004,100.215
Myanmar,MMR,2005,119.865
Myanmar,MMR,2006,123.795
Myanmar,MMR,2007,132.834
Myanmar,MMR,2008,121.83
Myanmar,MMR,2009,113.524
Myanmar,MMR,2010,122.079
Myanmar,MMR,2011,125.5
Myanmar,MMR,2012,125.111
Myanmar,MMR,2013,128.609
Myanmar,MMR,2014,165.432
Myanmar,MMR,2015,192.167
Myanmar,MMR,2016,182.801
Myanmar,MMR,2017,177.989
Myanmar,MMR,2018,169.717
Myanmar,MMR,2019,184.819
Myanmar,MMR,2020,176.793
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0
Namibia,NAM,1996,0
Namibia,NAM,1997,0
Namibia,NAM,1998,0
Namibia,NAM,1999,0
Namibia,NAM,2000,0
Namibia,NAM,2001,0
Namibia,NAM,2002,0
Namibia,NAM,2003,0
Namibia,NAM,2004,0
Namibia,NAM,2005,0
Namibia,NAM,2006,0
Namibia,NAM,2007,0
Namibia,NAM,2008,0
Namibia,NAM,2009,0
Namibia,NAM,2010,0
Namibia,NAM,2011,0
Namibia,NAM,2012,0
Namibia,NAM,2013,0
Namibia,NAM,2014,0
Namibia,NAM,2015,0
Namibia,NAM,2016,0
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0
Nepal,NPL,2000,0
Nepal,NPL,2001,0
Nepal,NPL,2002,0
Nepal,NPL,2003,0
Nepal,NPL,2004,0
Nepal,NPL,2005,0
Nepal,NPL,2006,0
Nepal,NPL,2007,0
Nepal,NPL,2008,0
Nepal,NPL,2009,0
Nepal,NPL,2010,0
Nepal,NPL,2011,0
Nepal,NPL,2012,0
Nepal,NPL,2013,0
Nepal,NPL,2014,0
Nepal,NPL,2015,0
Nepal,NPL,2016,0
Netherlands,NLD,1900,0
Netherlands,NLD,1901,0
Netherlands,NLD,1902,0
Netherlands,NLD,1903,0
Netherlands,NLD,1904,0
Netherlands,NLD,1905,0
Netherlands,NLD,1906,0
Netherlands,NLD,1907,0
Netherlands,NLD,1908,0
Netherlands,NLD,1909,0
Netherlands,NLD,1910,0
Netherlands,NLD,1911,0
Netherlands,NLD,1912,0
Netherlands,NLD,1913,0
Netherlands,NLD,1914,0
Netherlands,NLD,1915,0
Netherlands,NLD,1916,0
Netherlands,NLD,1917,0
Netherlands,NLD,1918,0
Netherlands,NLD,1919,0
Netherlands,NLD,1920,0
Netherlands,NLD,1921,0
Netherlands,NLD,1922,0
Netherlands,NLD,1923,0
Netherlands,NLD,1924,0
Netherlands,NLD,1925,0
Netherlands,NLD,1926,0
Netherlands,NLD,1927,0
Netherlands,NLD,1928,0
Netherlands,NLD,1929,0
Netherlands,NLD,1930,0
Netherlands,NLD,1931,0
Netherlands,NLD,1932,0
Netherlands,NLD,1933,0
Netherlands,NLD,1934,0
Netherlands,NLD,1935,0
Netherlands,NLD,1936,0
Netherlands,NLD,1937,0
Netherlands,NLD,1938,0
Netherlands,NLD,1939,0
Netherlands,NLD,1940,0
Netherlands,NLD,1941,0
Netherlands,NLD,1942,0
Netherlands,NLD,1943,0
Netherlands,NLD,1944,0
Netherlands,NLD,1945,0
Netherlands,NLD,1946,0
Netherlands,NLD,1947,0.01
Netherlands,NLD,1948,0.059
Netherlands,NLD,1949,0.068
Netherlands,NLD,1950,0.078
Netherlands,NLD,1951,0.088
Netherlands,NLD,1952,0.283
Netherlands,NLD,1953,0.85
Netherlands,NLD,1954,1.436
Netherlands,NLD,1955,1.319
Netherlands,NLD,1956,1.475
Netherlands,NLD,1957,1.407
Netherlands,NLD,1958,2.325
Netherlands,NLD,1959,2.208
Netherlands,NLD,1960,3.224
Netherlands,NLD,1961,4.386
Netherlands,NLD,1962,4.874
Netherlands,NLD,1963,5.578
Netherlands,NLD,1964,8.157
Netherlands,NLD,1965,17.026
Netherlands,NLD,1966,34.121
Netherlands,NLD,1967,68.29
Netherlands,NLD,1968,137.87
Netherlands,NLD,1969,213.867
Netherlands,NLD,1970,279.167
Netherlands,NLD,1971,385.833
Netherlands,NLD,1972,514.444
Netherlands,NLD,1973,625.556
Netherlands,NLD,1974,741.667
Netherlands,NLD,1975,803.333
Netherlands,NLD,1976,858.333
Netherlands,NLD,1977,861.111
Netherlands,NLD,1978,788.333
Netherlands,NLD,1979,826.667
Netherlands,NLD,1980,799.444
Netherlands,NLD,1981,742.222
Netherlands,NLD,1982,634.722
Netherlands,NLD,1983,675.833
Netherlands,NLD,1984,684.167
Netherlands,NLD,1985,716.389
Netherlands,NLD,1986,655
Netherlands,NLD,1987,656.111
Netherlands,NLD,1988,579.167
Netherlands,NLD,1989,633.056
Netherlands,NLD,1990,634.167
Netherlands,NLD,1991,717
Netherlands,NLD,1992,720.056
Netherlands,NLD,1993,734
Netherlands,NLD,1994,696.278
Netherlands,NLD,1995,707.833
Netherlands,NLD,1996,801.083
Netherlands,NLD,1997,709.5
Netherlands,NLD,1998,676.778
Netherlands,NLD,1999,629.333
Netherlands,NLD,2000,613.611
Netherlands,NLD,2001,646.472
Netherlands,NLD,2002,635.194
Netherlands,NLD,2003,607.167
Netherlands,NLD,2004,716.167
Netherlands,NLD,2005,653.333
Netherlands,NLD,2006,645.028
Netherlands,NLD,2007,620.028
Netherlands,NLD,2008,709.083
Netherlands,NLD,2009,655
Netherlands,NLD,2010,752.667
Netherlands,NLD,2011,694.972
Netherlands,NLD,2012,684.028
Netherlands,NLD,2013,724.056
Netherlands,NLD,2014,603.861
Netherlands,NLD,2015,458.722
Netherlands,NLD,2016,442.861
Netherlands,NLD,2017,379.306
Netherlands,NLD,2018,323.25
Netherlands,NLD,2019,278.444
Netherlands,NLD,2020,199.722
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1990,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,0
Nicaragua,NIC,1993,0
Nicaragua,NIC,1994,0
Nicaragua,NIC,1995,0
Nicaragua,NIC,1996,0
Nicaragua,NIC,1997,0
Nicaragua,NIC,1998,0
Nicaragua,NIC,1999,0
Nicaragua,NIC,2000,0
Nicaragua,NIC,2001,0
Nicaragua,NIC,2002,0
Nicaragua,NIC,2003,0
Nicaragua,NIC,2004,0
Nicaragua,NIC,2005,0
Nicaragua,NIC,2006,0
Nicaragua,NIC,2007,0
Nicaragua,NIC,2008,0
Nicaragua,NIC,2009,0
Nicaragua,NIC,2010,0
Nicaragua,NIC,2011,0
Nicaragua,NIC,2012,0
Nicaragua,NIC,2013,0
Nicaragua,NIC,2014,0
Nicaragua,NIC,2015,0
Nicaragua,NIC,2016,0
Niger,NER,1980,0
Niger,NER,1981,0
Niger,NER,1982,0
Niger,NER,1983,0
Niger,NER,1984,0
Niger,NER,1985,0
Niger,NER,1986,0
Niger,NER,1987,0
Niger,NER,1988,0
Niger,NER,1989,0
Niger,NER,1990,0
Niger,NER,1991,0
Niger,NER,1992,0
Niger,NER,1993,0
Niger,NER,1994,0
Niger,NER,1995,0
Niger,NER,1996,0
Niger,NER,1997,0
Niger,NER,1998,0
Niger,NER,1999,0
Niger,NER,2000,0
Niger,NER,2001,0
Niger,NER,2002,0
Niger,NER,2003,0
Niger,NER,2004,0
Niger,NER,2005,0
Niger,NER,2006,0
Niger,NER,2007,0
Niger,NER,2008,0
Niger,NER,2009,0
Niger,NER,2010,0
Niger,NER,2011,0
Niger,NER,2012,0
Niger,NER,2013,0
Niger,NER,2014,0
Niger,NER,2015,0
Niger,NER,2016,0
Nigeria,NGA,1900,0
Nigeria,NGA,1901,0
Nigeria,NGA,1902,0
Nigeria,NGA,1903,0
Nigeria,NGA,1904,0
Nigeria,NGA,1905,0
Nigeria,NGA,1906,0
Nigeria,NGA,1907,0
Nigeria,NGA,1908,0
Nigeria,NGA,1909,0
Nigeria,NGA,1910,0
Nigeria,NGA,1911,0
Nigeria,NGA,1912,0
Nigeria,NGA,1913,0
Nigeria,NGA,1914,0
Nigeria,NGA,1915,0
Nigeria,NGA,1916,0
Nigeria,NGA,1917,0
Nigeria,NGA,1918,0
Nigeria,NGA,1919,0
Nigeria,NGA,1920,0
Nigeria,NGA,1921,0
Nigeria,NGA,1922,0
Nigeria,NGA,1923,0
Nigeria,NGA,1924,0
Nigeria,NGA,1925,0
Nigeria,NGA,1926,0
Nigeria,NGA,1927,0
Nigeria,NGA,1928,0
Nigeria,NGA,1929,0
Nigeria,NGA,1930,0
Nigeria,NGA,1931,0
Nigeria,NGA,1932,0
Nigeria,NGA,1933,0
Nigeria,NGA,1934,0
Nigeria,NGA,1935,0
Nigeria,NGA,1936,0
Nigeria,NGA,1937,0
Nigeria,NGA,1938,0
Nigeria,NGA,1939,0
Nigeria,NGA,1940,0
Nigeria,NGA,1941,0
Nigeria,NGA,1942,0
Nigeria,NGA,1943,0
Nigeria,NGA,1944,0
Nigeria,NGA,1945,0
Nigeria,NGA,1946,0
Nigeria,NGA,1947,0
Nigeria,NGA,1948,0
Nigeria,NGA,1949,0
Nigeria,NGA,1950,0
Nigeria,NGA,1951,0
Nigeria,NGA,1952,0
Nigeria,NGA,1953,0
Nigeria,NGA,1954,0
Nigeria,NGA,1955,0
Nigeria,NGA,1956,0
Nigeria,NGA,1957,0
Nigeria,NGA,1958,0
Nigeria,NGA,1959,0
Nigeria,NGA,1960,0
Nigeria,NGA,1961,0
Nigeria,NGA,1962,0.024
Nigeria,NGA,1963,0.373
Nigeria,NGA,1964,0.65
Nigeria,NGA,1965,1.18
Nigeria,NGA,1966,2.12
Nigeria,NGA,1967,2.18
Nigeria,NGA,1968,1.77
Nigeria,NGA,1969,0.771
Nigeria,NGA,1970,1.054
Nigeria,NGA,1971,1.952
Nigeria,NGA,1972,2.617
Nigeria,NGA,1973,4.009
Nigeria,NGA,1974,3.743
Nigeria,NGA,1975,3.354
Nigeria,NGA,1976,6.227
Nigeria,NGA,1977,8.198
Nigeria,NGA,1978,9.932
Nigeria,NGA,1979,13.091
Nigeria,NGA,1980,15.822
Nigeria,NGA,1981,23.304
Nigeria,NGA,1982,24.277
Nigeria,NGA,1983,27.522
Nigeria,NGA,1984,26.476
Nigeria,NGA,1985,25.08
Nigeria,NGA,1986,29.25
Nigeria,NGA,1987,28.966
Nigeria,NGA,1988,34.822
Nigeria,NGA,1989,40.318
Nigeria,NGA,1990,38.39
Nigeria,NGA,1991,37.449
Nigeria,NGA,1992,40.536
Nigeria,NGA,1993,46.189
Nigeria,NGA,1994,42.19
Nigeria,NGA,1995,45.914
Nigeria,NGA,1996,51.652
Nigeria,NGA,1997,49.746
Nigeria,NGA,1998,60.177
Nigeria,NGA,1999,43.377
Nigeria,NGA,2000,112.045
Nigeria,NGA,2001,152.613
Nigeria,NGA,2002,171.404
Nigeria,NGA,2003,213.939
Nigeria,NGA,2004,228.942
Nigeria,NGA,2005,229.84
Nigeria,NGA,2006,268.915
Nigeria,NGA,2007,336.342
Nigeria,NGA,2008,327.792
Nigeria,NGA,2009,231.919
Nigeria,NGA,2010,309.067
Nigeria,NGA,2011,364.258
Nigeria,NGA,2012,391.603
Nigeria,NGA,2013,330.996
Nigeria,NGA,2014,399.825
Nigeria,NGA,2015,475.653
Nigeria,NGA,2016,426.37
Nigeria,NGA,2017,472.056
Nigeria,NGA,2018,482.696
Nigeria,NGA,2019,492.791
Nigeria,NGA,2020,494.311
Non-OECD,,1970,2514.954
Non-OECD,,1971,2755.332
Non-OECD,,1972,2939.203
Non-OECD,,1973,3226.131
Non-OECD,,1974,3541.742
Non-OECD,,1975,3912.012
Non-OECD,,1976,4335.208
Non-OECD,,1977,4720.638
Non-OECD,,1978,5108.755
Non-OECD,,1979,5674.576
Non-OECD,,1980,5955.252
Non-OECD,,1981,6301.348
Non-OECD,,1982,6801.435
Non-OECD,,1983,7361.45
Non-OECD,,1984,8146.993
Non-OECD,,1985,8691.837
Non-OECD,,1986,9364.42
Non-OECD,,1987,9912.852
Non-OECD,,1988,10540.767
Non-OECD,,1989,10965.134
Non-OECD,,1990,11361.651
Non-OECD,,1991,11425.07
Non-OECD,,1992,11293.491
Non-OECD,,1993,11200.157
Non-OECD,,1994,11091.392
Non-OECD,,1995,11294.471
Non-OECD,,1996,11856.519
Non-OECD,,1997,11775.078
Non-OECD,,1998,12208.145
Non-OECD,,1999,12773.001
Non-OECD,,2000,13454.623
Non-OECD,,2001,13800.43
Non-OECD,,2002,14485.333
Non-OECD,,2003,15335.188
Non-OECD,,2004,16196.992
Non-OECD,,2005,16952.282
Non-OECD,,2006,17773.254
Non-OECD,,2007,18497.034
Non-OECD,,2008,19252.363
Non-OECD,,2009,18365.743
Non-OECD,,2010,20198.785
Non-OECD,,2011,21069.583
Non-OECD,,2012,21398.038
Non-OECD,,2013,21696.26
Non-OECD,,2014,21957.839
Non-OECD,,2015,22306.199
Non-OECD,,2016,22553.617
Non-OECD,,2017,23450.824
Non-OECD,,2018,24219.942
Non-OECD,,2019,24654.422
Non-OECD,,2020,23752.118
Norway,NOR,1900,0
Norway,NOR,1901,0
Norway,NOR,1902,0
Norway,NOR,1903,0
Norway,NOR,1904,0
Norway,NOR,1905,0
Norway,NOR,1906,0
Norway,NOR,1907,0
Norway,NOR,1908,0
Norway,NOR,1909,0
Norway,NOR,1910,0
Norway,NOR,1911,0
Norway,NOR,1912,0
Norway,NOR,1913,0
Norway,NOR,1914,0
Norway,NOR,1915,0
Norway,NOR,1916,0
Norway,NOR,1917,0
Norway,NOR,1918,0
Norway,NOR,1919,0
Norway,NOR,1920,0
Norway,NOR,1921,0
Norway,NOR,1922,0
Norway,NOR,1923,0
Norway,NOR,1924,0
Norway,NOR,1925,0
Norway,NOR,1926,0
Norway,NOR,1927,0
Norway,NOR,1928,0
Norway,NOR,1929,0
Norway,NOR,1930,0
Norway,NOR,1931,0
Norway,NOR,1932,0
Norway,NOR,1933,0
Norway,NOR,1934,0
Norway,NOR,1935,0
Norway,NOR,1936,0
Norway,NOR,1937,0
Norway,NOR,1938,0
Norway,NOR,1939,0
Norway,NOR,1940,0
Norway,NOR,1941,0
Norway,NOR,1942,0
Norway,NOR,1943,0
Norway,NOR,1944,0
Norway,NOR,1945,0
Norway,NOR,1946,0
Norway,NOR,1947,0
Norway,NOR,1948,0
Norway,NOR,1949,0
Norway,NOR,1950,0
Norway,NOR,1951,0
Norway,NOR,1952,0
Norway,NOR,1953,0
Norway,NOR,1954,0
Norway,NOR,1955,0
Norway,NOR,1956,0
Norway,NOR,1957,0
Norway,NOR,1958,0
Norway,NOR,1959,0
Norway,NOR,1960,0
Norway,NOR,1961,0
Norway,NOR,1962,0
Norway,NOR,1963,0
Norway,NOR,1964,0
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,26.35
Norway,NOR,1978,140.942
Norway,NOR,1979,205.147
Norway,NOR,1980,249.002
Norway,NOR,1981,247.64
Norway,NOR,1982,237.803
Norway,NOR,1983,234.355
Norway,NOR,1984,257.679
Norway,NOR,1985,259.893
Norway,NOR,1986,258.94
Norway,NOR,1987,279.398
Norway,NOR,1988,281.171
Norway,NOR,1989,285.222
Norway,NOR,1990,252.884
Norway,NOR,1991,248.393
Norway,NOR,1992,256.399
Norway,NOR,1993,246.178
Norway,NOR,1994,266.403
Norway,NOR,1995,276.05
Norway,NOR,1996,371.175
Norway,NOR,1997,426.226
Norway,NOR,1998,438.631
Norway,NOR,1999,481.073
Norway,NOR,2000,494.225
Norway,NOR,2001,536.312
Norway,NOR,2002,651.019
Norway,NOR,2003,724.127
Norway,NOR,2004,785.85
Norway,NOR,2005,851.988
Norway,NOR,2006,880.033
Norway,NOR,2007,896.324
Norway,NOR,2008,993.288
Norway,NOR,2009,1034.642
Norway,NOR,2010,1061.954
Norway,NOR,2011,1005.069
Norway,NOR,2012,1138.625
Norway,NOR,2013,1079.304
Norway,NOR,2014,1074.911
Norway,NOR,2015,1161.309
Norway,NOR,2016,1158.909
Norway,NOR,2017,1237.292
Norway,NOR,2018,1212.869
Norway,NOR,2019,1142.598
Norway,NOR,2020,1114.543
OECD,,1900,73.84
OECD,,1901,81.828
OECD,,1902,89.816
OECD,,1903,97.803
OECD,,1904,105.791
OECD,,1905,113.779
OECD,,1906,121.766
OECD,,1907,129.754
OECD,,1908,137.742
OECD,,1909,145.729
OECD,,1910,157.589
OECD,,1911,165.965
OECD,,1912,174.342
OECD,,1913,182.718
OECD,,1914,191.094
OECD,,1915,199.471
OECD,,1916,207.847
OECD,,1917,216.223
OECD,,1918,224.6
OECD,,1919,232.976
OECD,,1920,241.352
OECD,,1921,249.729
OECD,,1922,262.381
OECD,,1923,306.437
OECD,,1924,350.494
OECD,,1925,394.55
OECD,,1926,438.606
OECD,,1927,482.662
OECD,,1928,526.718
OECD,,1929,550.321
OECD,,1930,573.924
OECD,,1931,597.527
OECD,,1932,621.13
OECD,,1933,644.734
OECD,,1934,668.337
OECD,,1935,691.94
OECD,,1936,715.543
OECD,,1937,749.89
OECD,,1938,811.639
OECD,,1939,873.388
OECD,,1940,935.137
OECD,,1941,996.886
OECD,,1942,1058.635
OECD,,1943,1120.385
OECD,,1944,1182.134
OECD,,1945,1243.883
OECD,,1946,1311.39
OECD,,1947,1449.057
OECD,,1948,1631.031
OECD,,1949,1716.82
OECD,,1950,1991.56
OECD,,1951,2367.835
OECD,,1952,2548.712
OECD,,1953,2682.12
OECD,,1954,2806.289
OECD,,1955,3036.247
OECD,,1956,3262.993
OECD,,1957,3480.99
OECD,,1958,3656.851
OECD,,1959,4046.97
OECD,,1960,4312.378
OECD,,1961,4516.905
OECD,,1962,4829.918
OECD,,1963,5181.777
OECD,,1964,5540.631
OECD,,1965,5782.911
OECD,,1966,6156.732
OECD,,1967,6579.331
OECD,,1968,7179.049
OECD,,1969,7928.759
OECD,,1970,7246.037
OECD,,1971,7684.068
OECD,,1972,8015.128
OECD,,1973,8255.183
OECD,,1974,8180.071
OECD,,1975,7839.898
OECD,,1976,7922.921
OECD,,1977,8054.385
OECD,,1978,8099.418
OECD,,1979,8424.411
OECD,,1980,8329.252
OECD,,1981,8229.109
OECD,,1982,7795.306
OECD,,1983,7365.786
OECD,,1984,7840.742
OECD,,1985,7717.533
OECD,,1986,7469.566
OECD,,1987,7764.829
OECD,,1988,7916.157
OECD,,1989,8110.321
OECD,,1990,8335.36
OECD,,1991,8534.484
OECD,,1992,8724.727
OECD,,1993,9046.035
OECD,,1994,9451.026
OECD,,1995,9588.928
OECD,,1996,10043.353
OECD,,1997,10107.807
OECD,,1998,10254.108
OECD,,1999,10329.662
OECD,,2000,10552.461
OECD,,2001,10773.668
OECD,,2002,10662.887
OECD,,2003,10712.543
OECD,,2004,10729.039
OECD,,2005,10628.215
OECD,,2006,10748.102
OECD,,2007,10786.08
OECD,,2008,11102.206
OECD,,2009,11048.341
OECD,,2010,11308.905
OECD,,2011,11510.024
OECD,,2012,11870.251
OECD,,2013,11964.274
OECD,,2014,12421.096
OECD,,2015,12810.374
OECD,,2016,12967.084
OECD,,2017,13311.319
OECD,,2018,14308.623
OECD,,2019,15107.697
OECD,,2020,14784.511
OPEC,,1900,0
OPEC,,1901,0
OPEC,,1902,0
OPEC,,1903,0
OPEC,,1904,0
OPEC,,1905,0
OPEC,,1906,0
OPEC,,1907,0
OPEC,,1908,0
OPEC,,1909,0
OPEC,,1910,0
OPEC,,1911,0
OPEC,,1912,0
OPEC,,1913,0
OPEC,,1914,0
OPEC,,1915,0
OPEC,,1916,0
OPEC,,1917,0
OPEC,,1918,0
OPEC,,1919,0
OPEC,,1920,0
OPEC,,1921,0
OPEC,,1922,0
OPEC,,1923,0
OPEC,,1924,0
OPEC,,1925,0
OPEC,,1926,0
OPEC,,1927,0
OPEC,,1928,0
OPEC,,1929,0
OPEC,,1930,0
OPEC,,1931,0
OPEC,,1932,0
OPEC,,1933,0
OPEC,,1934,0
OPEC,,1935,0
OPEC,,1936,0
OPEC,,1937,9.294
OPEC,,1938,9.461
OPEC,,1939,9.629
OPEC,,1940,9.797
OPEC,,1941,9.965
OPEC,,1942,10.132
OPEC,,1943,10.3
OPEC,,1944,10.468
OPEC,,1945,10.636
OPEC,,1946,11.646
OPEC,,1947,15.95
OPEC,,1948,16.814
OPEC,,1949,15.765
OPEC,,1950,16.428
OPEC,,1951,20.755
OPEC,,1952,22.826
OPEC,,1953,28.097
OPEC,,1954,31.598
OPEC,,1955,42.968
OPEC,,1956,48.182
OPEC,,1957,58.437
OPEC,,1958,61.941
OPEC,,1959,68.766
OPEC,,1960,89.131
OPEC,,1961,96.073
OPEC,,1962,107.694
OPEC,,1963,120.304
OPEC,,1964,143.13
OPEC,,1965,171.272
OPEC,,1966,188.317
OPEC,,1967,203.835
OPEC,,1968,242.276
OPEC,,1969,288.32
OPEC,,1970,404.044
OPEC,,1971,465.599
OPEC,,1972,534.538
OPEC,,1973,634.003
OPEC,,1974,697.827
OPEC,,1975,743.889
OPEC,,1976,776.056
OPEC,,1977,808.089
OPEC,,1978,894.759
